dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
WEISH,weish01,101,iteration_end,1,19,2690,2690,True,b93e79a6a0041ab5,b93e79a6a0041ab5,True
WEISH,weish01,101,iteration_end,2,0,4530,4530,True,2b131623e4ed1d16,2b131623e4ed1d16,True
WEISH,weish01,101,iteration_end,2,1,4530,4530,True,2b131623e4ed1d16,2b131623e4ed1d16,True
WEISH,weish01,101,iteration_end,2,2,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,2,3,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,2,4,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,2,5,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,2,6,4475,4475,True,daee8eca1943cdce,daee8eca1943cdce,True
WEISH,weish01,101,iteration_end,2,7,4475,4475,True,daee8eca1943cdce,daee8eca1943cdce,True
WEISH,weish01,101,iteration_end,2,8,4369,4369,True,63e0cafc325bcef8,63e0cafc325bcef8,True
WEISH,weish01,101,iteration_end,2,9,4363,4363,True,bfe96ae06a6ad98e,bfe96ae06a6ad98e,True
WEISH,weish01,101,iteration_end,2,10,4325,4325,True,f363d78c393e3bac,f363d78c393e3bac,True
WEISH,weish01,101,iteration_end,2,11,4285,4285,True,aef1a8a7ae8b1866,aef1a8a7ae8b1866,True
WEISH,weish01,101,iteration_end,2,12,4281,4281,True,3fb7552bfb4ace48,3fb7552bfb4ace48,True
WEISH,weish01,101,iteration_end,2,13,4242,4242,True,7f875b89d26e563f,7f875b89d26e563f,True
WEISH,weish01,101,iteration_end,2,14,4169,4169,True,9720ba8fd816f8b1,9720ba8fd816f8b1,True
WEISH,weish01,101,iteration_end,2,15,4132,4132,True,4d5d9cb8c7784c33,4d5d9cb8c7784c33,True
WEISH,weish01,101,iteration_end,2,16,4007,4007,True,3bab6ea19be6f6ab,3bab6ea19be6f6ab,True
WEISH,weish01,101,iteration_end,2,17,4002,4002,True,feb35ea8f74d3314,feb35ea8f74d3314,True
WEISH,weish01,101,iteration_end,2,18,3928,3928,True,3b1d869a9d9b2407,3b1d869a9d9b2407,True
WEISH,weish01,101,iteration_end,2,19,3878,3878,True,1aad7a249ddb9a34,1aad7a249ddb9a34,True
WEISH,weish01,101,iteration_end,3,0,4554,4554,True,cad2a62bdb5d0aca,cad2a62bdb5d0aca,True
WEISH,weish01,101,iteration_end,3,1,4530,4530,True,2b131623e4ed1d16,2b131623e4ed1d16,True
WEISH,weish01,101,iteration_end,3,2,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,3,3,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,3,4,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,3,5,4516,4516,True,1eb3a9efff9937c8,1eb3a9efff9937c8,True
WEISH,weish01,101,iteration_end,3,6,4475,4475,True,daee8eca1943cdce,daee8eca1943cdce,True
WEISH,weish01,101,iteration_end,3,7,4475,4475,True,daee8eca1943cdce,daee8eca1943cdce,True
WEISH,weish01,101,iteration_end,3,8,4369,4369,True,63e0cafc325bcef8,63e0cafc325bcef8,True
WEISH,weish01,101,iteration_end,3,9,4363,4363,True,bfe96ae06a6ad98e,bfe96ae06a6ad98e,True
WEISH,weish01,101,iteration_end,3,10,4325,4325,True,f363d78c393e3bac,f363d78c393e3bac,True
WEISH,weish01,101,iteration_end,3,11,4285,4285,True,aef1a8a7ae8b1866,aef1a8a7ae8b1866,True
WEISH,weish01,101,iteration_end,3,12,4281,4281,True,3fb7552bfb4ace48,3fb7552bfb4ace48,True
WEISH,weish01,101,iteration_end,3,13,4242,4242,True,7f875b89d26e563f,7f875b89d26e563f,True
WEISH,weish01,101,iteration_end,3,14,4169,4169,True,9720ba8fd816f8b1,9720ba8fd816f8b1,True
WEISH,weish01,101,iteration_end,3,15,4132,4132,True,4d5d9cb8c7784c33,4d5d9cb8c7784c33,True
WEISH,weish01,101,iteration_end,3,16,4007,4007,True,3bab6ea19be6f6ab,3bab6ea19be6f6ab,True
WEISH,weish01,101,iteration_end,3,17,4002,4002,True,feb35ea8f74d3314,feb35ea8f74d3314,True
WEISH,weish01,101,iteration_end,3,18,3928,3928,True,3b1d869a9d9b2407,3b1d869a9d9b2407,True
WEISH,weish01,101,iteration_end,3,19,3878,3878,True,1aad7a249ddb9a34,1aad7a249ddb9a34,True
