dataset,problem_id,seed,phase,iteration,rank,old_fit,new_fit,fit_match,old_solution_digest,new_solution_digest,solution_match
PET,pet3,101,initial_sorted,-1,2,3245,3245,True,0b1604f26734dba8,0b1604f26734dba8,True
PET,pet3,101,initial_sorted,-1,3,3215,3215,True,2783332a99403762,2783332a99403762,True
PET,pet3,101,initial_sorted,-1,4,2915,2915,True,8980ed7fc978ed64,8980ed7fc978ed64,True
PET,pet3,101,initial_sorted,-1,5,2915,2915,True,9f14d2b58307aecd,9f14d2b58307aecd,True
PET,pet3,101,initial_sorted,-1,6,2685,2685,True,b9ba7aacc3ae5f1c,b9ba7aacc3ae5f1c,True
PET,pet3,101,initial_sorted,-1,7,2570,2570,True,4dd12614e2273a2a,4dd12614e2273a2a,True
PET,pet3,101,initial_sorted,-1,8,2570,2570,True,d3b8a7b26f84b026,d3b8a7b26f84b026,True
PET,pet3,101,initial_sorted,-1,9,2540,2540,True,5d89c4c0437cddbe,5d89c4c0437cddbe,True
PET,pet3,101,initial_sorted,-1,10,2465,2465,True,9cafd2296431f71e,9cafd2296431f71e,True
PET,pet3,101,initial_sorted,-1,11,2440,2440,True,3eef700992958053,3eef700992958053,True
PET,pet3,101,initial_sorted,-1,12,2395,2395,True,def5cb0bf070d9fc,def5cb0bf070d9fc,True
PET,pet3,101,initial_sorted,-1,13,2380,2380,True,e1fc3022cb6fd91e,e1fc3022cb6fd91e,True
PET,pet3,101,initial_sorted,-1,14,2220,2220,True,b3d41684392dade6,b3d41684392dade6,True
PET,pet3,101,initial_sorted,-1,15,1995,1995,True,7768c4dbe2bd484c,7768c4dbe2bd484c,True
PET,pet3,101,initial_sorted,-1,16,1895,1895,True,59ae321fbe6bfdad,59ae321fbe6bfdad,True
PET,pet3,101,initial_sorted,-1,17,1830,1830,True,261db7ef3f322e84,261db7ef3f322e84,True
PET,pet3,101,initial_sorted,-1,18,1670,1670,True,ae027402c94601b1,ae027402c94601b1,True
PET,pet3,101,initial_sorted,-1,19,935,935,True,2c8db21fb36f480e,2c8db21fb36f480e,True
PET,pet3,101,iteration_end,0,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,0,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,0,2,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,0,3,3845,3845,True,c3b2965a420afede,c3b2965a420afede,True
PET,pet3,101,iteration_end,0,4,3805,3805,True,95ac8afb2cc7eeaf,95ac8afb2cc7eeaf,True
PET,pet3,101,iteration_end,0,5,3805,3805,True,95ac8afb2cc7eeaf,95ac8afb2cc7eeaf,True
PET,pet3,101,iteration_end,0,6,3805,3805,True,718dc1614d0fcce4,718dc1614d0fcce4,True
PET,pet3,101,iteration_end,0,7,3765,3765,True,6858e37d43c3359a,6858e37d43c3359a,True
PET,pet3,101,iteration_end,0,8,3745,3745,True,16c4744466765907,16c4744466765907,True
PET,pet3,101,iteration_end,0,9,3665,3665,True,160a142bfc3d3394,160a142bfc3d3394,True
PET,pet3,101,iteration_end,0,10,3640,3640,True,c3903a97ca70a555,c3903a97ca70a555,True
PET,pet3,101,iteration_end,0,11,3620,3620,True,5c29b9e1e5de5387,5c29b9e1e5de5387,True
PET,pet3,101,iteration_end,0,12,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,13,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,0,19,3215,3215,True,2783332a99403762,2783332a99403762,True
PET,pet3,101,iteration_end,1,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,1,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,1,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,1,3,3945,3945,True,2918688b85e41c23,2918688b85e41c23,True
PET,pet3,101,iteration_end,1,4,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,1,5,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,1,6,3845,3845,True,3afacda0ef5beeac,3afacda0ef5beeac,True
PET,pet3,101,iteration_end,1,7,3845,3845,True,3eb7d33383513482,3eb7d33383513482,True
PET,pet3,101,iteration_end,1,8,3805,3805,True,95ac8afb2cc7eeaf,95ac8afb2cc7eeaf,True
PET,pet3,101,iteration_end,1,9,3765,3765,True,6858e37d43c3359a,6858e37d43c3359a,True
PET,pet3,101,iteration_end,1,10,3685,3685,True,89cfda66be6a5ece,89cfda66be6a5ece,True
PET,pet3,101,iteration_end,1,11,3640,3640,True,c3903a97ca70a555,c3903a97ca70a555,True
PET,pet3,101,iteration_end,1,12,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,1,13,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,1,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,1,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,1,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,1,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,1,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,1,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,2,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,2,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,2,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,2,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,2,5,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,2,6,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,2,7,3915,3915,True,8be8c128b2f421a6,8be8c128b2f421a6,True
PET,pet3,101,iteration_end,2,8,3845,3845,True,3eb7d33383513482,3eb7d33383513482,True
PET,pet3,101,iteration_end,2,9,3845,3845,True,3afacda0ef5beeac,3afacda0ef5beeac,True
PET,pet3,101,iteration_end,2,10,3810,3810,True,06f8ab83bec43f8d,06f8ab83bec43f8d,True
PET,pet3,101,iteration_end,2,11,3805,3805,True,95ac8afb2cc7eeaf,95ac8afb2cc7eeaf,True
PET,pet3,101,iteration_end,2,12,3685,3685,True,89cfda66be6a5ece,89cfda66be6a5ece,True
PET,pet3,101,iteration_end,2,13,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,2,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,2,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,5,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,6,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,3,7,3950,3950,True,dc736e10c67b1d40,dc736e10c67b1d40,True
PET,pet3,101,iteration_end,3,8,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,3,9,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,3,10,3915,3915,True,8be8c128b2f421a6,8be8c128b2f421a6,True
PET,pet3,101,iteration_end,3,11,3845,3845,True,3eb7d33383513482,3eb7d33383513482,True
PET,pet3,101,iteration_end,3,12,3745,3745,True,16c4744466765907,16c4744466765907,True
PET,pet3,101,iteration_end,3,13,3685,3685,True,89cfda66be6a5ece,89cfda66be6a5ece,True
PET,pet3,101,iteration_end,3,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,3,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,4,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,4,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,4,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,4,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,4,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,4,5,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,4,6,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,4,7,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,4,8,3915,3915,True,8be8c128b2f421a6,8be8c128b2f421a6,True
PET,pet3,101,iteration_end,4,9,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,4,10,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,4,11,3745,3745,True,16c4744466765907,16c4744466765907,True
PET,pet3,101,iteration_end,4,12,3545,3545,True,f0abaf55e29aab18,f0abaf55e29aab18,True
PET,pet3,101,iteration_end,4,13,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,4,14,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,4,15,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,4,16,3305,3305,True,78227f75409be197,78227f75409be197,True
PET,pet3,101,iteration_end,4,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,4,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,4,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,5,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,5,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,5,6,3950,3950,True,dc736e10c67b1d40,dc736e10c67b1d40,True
PET,pet3,101,iteration_end,5,7,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,5,8,3945,3945,True,2918688b85e41c23,2918688b85e41c23,True
PET,pet3,101,iteration_end,5,9,3915,3915,True,8be8c128b2f421a6,8be8c128b2f421a6,True
PET,pet3,101,iteration_end,5,10,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,5,11,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,5,12,3745,3745,True,16c4744466765907,16c4744466765907,True
PET,pet3,101,iteration_end,5,13,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,5,14,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,5,15,3305,3305,True,78227f75409be197,78227f75409be197,True
PET,pet3,101,iteration_end,5,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,5,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,5,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,5,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,5,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,6,6,3945,3945,True,2918688b85e41c23,2918688b85e41c23,True
PET,pet3,101,iteration_end,6,7,3845,3845,True,3eb7d33383513482,3eb7d33383513482,True
PET,pet3,101,iteration_end,6,8,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,6,9,3800,3800,True,90284a1b73eab089,90284a1b73eab089,True
PET,pet3,101,iteration_end,6,10,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,6,11,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,6,12,3305,3305,True,78227f75409be197,78227f75409be197,True
PET,pet3,101,iteration_end,6,13,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,6,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,7,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,7,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,7,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,7,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,7,4,3945,3945,True,2918688b85e41c23,2918688b85e41c23,True
PET,pet3,101,iteration_end,7,5,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,7,6,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,7,7,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,7,8,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,7,9,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,7,10,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,7,11,3800,3800,True,90284a1b73eab089,90284a1b73eab089,True
PET,pet3,101,iteration_end,7,12,3745,3745,True,ddf3f40b94b0a7d7,ddf3f40b94b0a7d7,True
PET,pet3,101,iteration_end,7,13,3485,3485,True,99bb818e8bac38c7,99bb818e8bac38c7,True
PET,pet3,101,iteration_end,7,14,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,7,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,7,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,7,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,7,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,7,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,5,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,8,6,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,8,7,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,8,8,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,8,9,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,8,10,3845,3845,True,3eb7d33383513482,3eb7d33383513482,True
PET,pet3,101,iteration_end,8,11,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,8,12,3800,3800,True,90284a1b73eab089,90284a1b73eab089,True
PET,pet3,101,iteration_end,8,13,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,8,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,8,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,9,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,9,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,9,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,9,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,9,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,9,5,3965,3965,True,759b0da13cb06a6e,759b0da13cb06a6e,True
PET,pet3,101,iteration_end,9,6,3965,3965,True,759b0da13cb06a6e,759b0da13cb06a6e,True
PET,pet3,101,iteration_end,9,7,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,9,8,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,9,9,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,9,10,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,9,11,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,9,12,3845,3845,True,3afacda0ef5beeac,3afacda0ef5beeac,True
PET,pet3,101,iteration_end,9,13,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,9,14,3760,3760,True,51c82161eb2bd524,51c82161eb2bd524,True
PET,pet3,101,iteration_end,9,15,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,9,16,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,9,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,9,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,9,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,0,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,1,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,2,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,3,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,4,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,5,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,6,4005,4005,True,8d5a31cc3efd9b7e,8d5a31cc3efd9b7e,True
PET,pet3,101,iteration_end,10,7,3965,3965,True,759b0da13cb06a6e,759b0da13cb06a6e,True
PET,pet3,101,iteration_end,10,8,3945,3945,True,2d4d8d621436f304,2d4d8d621436f304,True
PET,pet3,101,iteration_end,10,9,3825,3825,True,edd57574913ccb4d,edd57574913ccb4d,True
PET,pet3,101,iteration_end,10,10,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,10,11,3325,3325,True,715d26fa0a53f1d2,715d26fa0a53f1d2,True
PET,pet3,101,iteration_end,10,12,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,13,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,14,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,15,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,16,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,17,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,18,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
PET,pet3,101,iteration_end,10,19,3245,3245,True,54deee0a0074435b,54deee0a0074435b,True
